IID_Bootstrap_Means,Block_Bootstrap_Means
14.533632286995516,14.627162075592569
13.824471492632927,15.625880845611787
14.075592568866112,15.48750800768738
14.950032030749519,14.110185778347214
14.079436258808457,14.184497117232544
14.105701473414477,14.769378603459321
14.53683536194747,16.98270339525945
14.674567584881487,13.080076873798847
14.92568866111467,14.395900064061498
14.177450352338244,13.222934016655989
14.731582319026264,13.499679692504804
14.44586803331198,13.808456117873158
14.509929532351057,15.028827674567586
14.252402306213966,14.044843049327355
15.071748878923767,15.745675848814862
14.871877001921845,15.53683536194747
15.199871877001922,14.67713004484305
14.571428571428571,14.047405509288918
14.935297885970531,14.043561819346573
15.071108263933375,14.083920563741192
14.918641896220372,12.688661114670083
15.448430493273543,14.610506085842408
14.67008327994875,14.399743754003843
13.962844330557335,13.860986547085203
15.350416399743754,14.99167200512492
14.392056374119154,15.203715566944267
14.360666239590007,14.343369634849456
14.653427290198591,15.028187059577194
14.468289557975657,13.672005124919924
14.601537475976938,14.714285714285714
14.640614990390775,13.903907751441384
14.885329916720051,13.089045483664318
14.811018577834721,14.874439461883409
15.126201153106983,13.037796284433055
14.879564381806535,14.836002562459962
14.657270980140936,16.577194106342088
14.060217809096732,14.929532351057015
14.66175528507367,15.267777065983344
14.260089686098654,14.302370275464446
14.549007046764894,15.052530429212043
14.360666239590007,15.228058936579115
14.556053811659194,16.16335682254965
15.657911595131326,14.895579756566304
15.215887251761691,15.717488789237668
15.258808456117873,14.185137732222934
14.323510570147342,15.450992953235106
14.186418962203716,14.323510570147342
13.827674567584882,14.848814862267776
14.586162716207559,13.65214606021781
14.16527866752082,13.478539397821908
14.426008968609866,13.880204996796925
15.139013452914797,14.764894298526585
14.747597693786034,13.457399103139014
14.019218449711722,15.00064061499039
15.245996156310058,13.472773862908392
14.875080076873799,15.418321588725176
15.188981422165279,13.885329916720051
14.869314541960282,14.100576553491353
14.534272901985906,13.402306213965407
14.333760409993594,13.708520179372197
13.998078155028828,15.582959641255606
15.169762972453555,15.825752722613709
14.530429212043561,13.906470211402947
15.406149903907751,13.857783472133248
14.69378603459321,15.23126201153107
14.612427930813581,13.508648302370275
14.162716207559257,13.606021780909673
14.63613068545804,17.02434336963485
15.356822549647662,14.146700832799487
14.648942985265855,13.532991672005124
13.914157591287637,13.668802049967969
13.910313901345292,14.616271620755926
15.271620755925689,14.238308776425368
15.308776425368354,14.018577834721333
14.320948110185778,14.807174887892376
15.532351057014735,14.241511851377322
14.5624599615631,13.614349775784753
15.240871236386932,15.878923766816143
14.401024983984625,14.333760409993594
15.007046764894298,14.972453555413196
14.418962203715568,14.666239590006406
15.290198590647021,13.219090326713646
15.06598334401025,14.725816784112748
14.632927610506085,13.099295323510571
14.748238308776425,13.783472133247917
14.655989750160154,14.886611146700833
14.782831518257527,13.392056374119154
14.278667520819987,15.089045483664318
13.888532991672005,13.86867392696989
15.117873158231903,14.053811659192824
13.935938500960923,13.812940422805895
14.070467648942985,13.524023062139655
13.848174247277386,17.32927610506086
14.650864830237028,14.288276745675848
14.712363869314542,14.559897501601537
14.500320307495196,13.784112748238309
14.720051249199232,16.591928251121075
14.98462524023062,16.42024343369635
15.03267136450993,17.014093529788596
14.525304292120437,13.600256245996157
14.707238949391416,15.352978859705317
14.714285714285714,14.188340807174887
15.012171684817424,15.017296604740551
15.138372837924408,15.119154388212683
14.928251121076233,14.208840486867393
14.943625880845612,15.563100576553492
14.604099935938502,15.250480461242793
15.197309417040358,14.431774503523382
15.089045483664318,15.352978859705317
15.692504804612428,14.640614990390775
14.348494554772582,14.844330557335041
14.823190262652146,14.299167200512493
14.342729019859064,14.647661755285073
14.902626521460602,12.950032030749519
14.682254964766175,15.499039077514414
14.882126841768097,13.302370275464446
14.904548366431774,15.79308135810378
15.065342729019859,14.64381806534273
14.730301089045483,15.055092889173606
14.244714926329276,15.278667520819987
14.449711723254325,15.187059577194105
14.260089686098654,14.749519538757207
14.948750800768739,13.10762331838565
14.457399103139014,16.09096732863549
14.873158231902627,14.824471492632927
14.836002562459962,15.202434336963485
14.973734785393978,15.418962203715568
14.069186418962204,13.81806534272902
13.830237027546445,12.55349135169763
14.928891736066625,15.37155669442665
13.798206278026905,12.193465727098014
14.766175528507366,13.186418962203716
15.486226777706598,14.010890454836643
15.080076873798847,14.236386931454197
14.8193465727098,16.09929532351057
14.338885329916721,13.105701473414477
14.551569506726457,13.773222293401666
14.511851377322229,15.001281229980782
15.227418321588726,14.507367072389494
14.236386931454197,14.822549647661756
13.639333760409993,13.912235746316464
14.241511851377322,12.936579115951313
13.940422805893657,15.559256886611147
14.761050608584242,15.977578475336323
15.045483664317745,16.005124919923126
15.100576553491353,14.362588084561178
14.657270980140936,12.130044843049328
14.54580397181294,14.816784112748238
15.286995515695068,14.382447149263292
14.554772581678412,15.935938500960923
15.303651505445227,16.75080076873799
14.861627162075592,14.043561819346573
14.565022421524663,15.869955156950672
