id,date,type,model,status,lost_by,nearest_location,geo,latitude,longitude,unit,tags,comment,sources,photos
43697,2026-03-10,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,"Poltavka, Polohy raion","47.711036,36.488764",47.711036,36.488764,,,,,
43337,2026-03-11,"Command posts, communication",Unknown radio relay station,Destroyed,Russia,"Sevastopol, Crimea","44.52149,33.48368",44.52149,33.48368,,Loitering,,,
43339,2026-03-11,Tanks,Unknown tank,Destroyed,Russia,Donetsk oblast,,,,,,,,
43340,2026-03-11,"Radars, jammers",1K148 'Yastreb-AV' counter-battery radar,Damaged,Russia,"Yamy, Svatove raion",,,,,,,,
43345,2026-03-11,Transport,KamAZ 6x6,Destroyed,Russia,"Korenevo, Korenevo raion","51.431515,34.891694",51.431515,34.891694,,Loitering,,,
43348,2026-03-11,Tanks,T-72B3 Obr. 2022,Destroyed,Russia,"Lozova, Izium raion","49.486671,37.825531",49.486671,37.825531,,Cope cage,,,
43352,2026-03-11,Self-propelled artillery,152mm 2S19 'Msta-S',Destroyed,Russia,"Lyman Pershyi, Kupiansk raion",,,,,Cope cage,,,
43357,2026-03-11,Other,TDM-2K mobile smoke generator,Destroyed,Russia,"Pokrovsk, Pokrovsk raion","48.257527,37.181798",48.257527,37.181798,,KUNG,,,
43359,2026-03-11,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,"Pokrovsk, Pokrovsk raion","48.253285,37.204965",48.253285,37.204965,,,,,
43361,2026-03-11,Anti-aircraft systems,9A331M TLAR (for 9K332 'Tor-M2'),Destroyed,Russia,"Berdianske, Berdiansk raion","46.93633,36.945851",46.93633,36.945851,,Loitering,,,
43362,2026-03-11,Anti-aircraft systems,9A83M2 TELAR (for 9K81M2 S-300V4),Destroyed,Russia,"Borovenky, Siverskodonetsk raion","49.047845,38.620570",49.047845,38.62057,,Loitering,,,
43366,2026-03-11,Transport,KamAZ 6x6 tractor unit,Damaged,Russia,"Shyroka Balka, Mariupol raion",,,,,"V, ☐, Loitering",,,
43989,2026-03-11,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,"Novozlatopil (Rozivka hromada), Polohy raion","47.509504,36.819055",47.509504,36.819055,40th Separate Naval Infantry Brigade,,,,
44304,2026-03-11,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,"Chervonyi Lyman, Pokrovsk raion","48.348473,37.257837",48.348473,37.257837,,,,,
43360,2026-03-12,"Radars, jammers",Antenna vehicle (for 48Ya6-K1 'Podlet-K1' surveillance radar),Damaged,Russia,"Lazurne, Yalta raion","44.639504,34.387074",44.639504,34.387074,,Loitering,,,
43367,2026-03-12,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,"Polohy raion, Zaporizhzhia oblast",,,,,"V, Cope cage, ☐, Additional armour, Hedgehog",,,
43383,2026-03-12,Infantry mobility vehicles,AMN-590951 'VPK-Ural',Destroyed,Russia,"Krasnyi Yar, Pokrovsk raion","48.241050,37.333628",48.24105,37.333628,,Cope cage,,,
43385,2026-03-12,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,"Myrnohrad, Pokrovsk raion","48.253033,37.301467",48.253033,37.301467,,Jammer,,,
43386,2026-03-12,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,"Myrnohrad, Pokrovsk raion","48.252913,37.301384",48.252913,37.301384,,,,,
43388,2026-03-12,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,"Myrnohrad, Pokrovsk raion","48.251434,37.302400",48.251434,37.3024,,Flipped,,,
43389,2026-03-12,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Destroyed,Russia,South Ukraine,,,,Southern Military District,,,,
43399,2026-03-12,Transport,Ural-4320 fuel tanker,Destroyed,Russia,"Lazurne, Skadovsk raion","46.117074,32.557560",46.117074,32.55756,,,,,
43408,2026-03-12,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,Belgorod oblast,,,,,,,,
44586,2026-03-12,Engineering,EOV-4421 (KrAZ-255) excavator,Destroyed,Russia,"Mahedove, Polohy raion","47.413434,36.494808",47.413434,36.494808,,,,,
43377,2026-03-13,Transport,UAZ-452,Destroyed,Russia,North Ukraine,,,,,"◇, Jammer, ✕",,,
43407,2026-03-13,Other,'Kuryer' logistics UGV,Destroyed,Russia,"Serebrianka reserve, Siverskodonetsk raion",,,,,,,,
44358,2026-03-13,Transport,Ural-4320,Destroyed,Russia,"Avdiivka, Pokrovsk raion","48.105454,37.764659",48.105454,37.764659,27th Guards Motor Rifle Division (ex-21st Brigade),"Cope cage, Jammer",,,
43404,2026-03-14,Other,'ZUM' logistics UGV,Destroyed,Russia,"Shakhove, Pokrovsk raion",,,,,,,,
43405,2026-03-14,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,Donetsk oblast,,,,,"Flipped, Jammer",,,
43588,2026-03-14,Transport,KamAZ 8x8 with armoured cabin,Destroyed,Russia,,,,,,"V, ☐",,,
43442,2026-03-15,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,"Kryva Luka, Kramatorsk raion","48.873639,37.923944",48.873639,37.923944,,"Cope cage, Hedgehog",,,
43449,2026-03-15,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,"Vasylivka raion, Zaporizhzhia oblast",,,,,Shattered,,,
43450,2026-03-15,Transport,Ural-4320,Destroyed,Russia,"Vasylivka raion, Zaporizhzhia oblast",,,,,,,,
43545,2026-03-15,Transport,ZiL-131,Destroyed,Russia,Zaporizhzhia oblast,,,,,Jammer,,,
43441,2026-03-16,Anti-aircraft systems,9A331M TLAR (for 9K332 'Tor-M2'),Destroyed,Russia,"Korobkyne, Dovzhansk raion",,,,,Loitering,,,
43444,2026-03-16,Transport,9T244 transloader (for 9K330/331 'Tor(-M1)'),Damaged,Russia,"Zoria, Berdiansk raion","47.293013,36.348610",47.293013,36.34861,,Loitering,,,
43446,2026-03-16,Transport,ZiL-131,Destroyed,Russia,"Polohy raion, Zaporizhzhia oblast",,,,,,,,
43447,2026-03-16,Transport,Ural-4320,Destroyed,Russia,"Polohy raion, Zaporizhzhia oblast",,,,,Cope cage,,,
43448,2026-03-16,"Radars, jammers",36D6 ST-68U surveillance radar,Damaged,Russia,Zaporizhzhia oblast,,,,,Loitering,,,
43451,2026-03-16,Transport,KamAZ 6x6,Destroyed,Russia,,,,,,"Cope cage, Additional armour",,,
43452,2026-03-16,Engineering,KT-L recovery vehicle,Destroyed,Russia,,,,,,"Cope cage, Jammer",,,
43573,2026-03-16,Transport,Ural-4320,Destroyed,Russia,Zaporizhzhia oblast,,,,,Cope cage,,,
43578,2026-03-16,Infantry fighting vehicles,BMP-1 675-sb3KDZ,Destroyed,Russia,"Bakhmut, Bakhmut raion","48.60238,37.99465",48.60238,37.99465,,"Cope cage, Jammer",,,
43579,2026-03-16,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Destroyed,Russia,"Bakhmut, Bakhmut raion","48.60229,37.99449",48.60229,37.99449,,,,,
43581,2026-03-16,Infantry fighting vehicles,BMP-1 675-sb3KDZ,Destroyed,Russia,"Bakhmut, Bakhmut raion","48.602323,37.994655",48.602323,37.994655,,"Cope cage, Armour kit missing",,,
43595,2026-03-16,Tanks,T-62M Obr. 2022,Destroyed,Russia,"Bakhmut, Bakhmut raion","48.6003764584,37.996063645",48.6003764584,37.996063645,,Cope cage,,,
43460,2026-03-17,Infantry mobility vehicles,Asteis-7020 'Patrul' 6x6,Destroyed,Russia,"Kalynivka, Skadovsk raion","46.141953,32.564715",46.141953,32.564715,,,,,
43535,2026-03-17,Self-propelled artillery,122mm 2S1 'Gvozdika',Destroyed,Russia,Belgorod oblast,,,,,"Cope cage, Additional armour",,,
43596,2026-03-17,Infantry fighting vehicles,Unknown IFV,Destroyed,Russia,"Rodynske, Pokrovsk raion","48.33007,37.20431",48.33007,37.20431,,Turtle,,,
43536,2026-03-18,Anti-aircraft systems,9A34M/35M TELAR (for 9K35 'Strela-10'),Damaged,Russia,"Kairka, Kakhovka raion","46.291099,33.593010",46.291099,33.59301,,Loitering,,,
43555,2026-03-18,Self-propelled artillery,152mm 2S19 'Msta-S',Destroyed,Russia,"Lyman Pershyi, Kupiansk raion",,,,,"Cope cage, Additional armour",,,
43587,2026-03-18,Tanks,T-62MV Obr. 2022,Destroyed,Russia,,,,,,"Mine plow/roller, Cope cage, Additional armour",,,
43597,2026-03-18,Infantry fighting vehicles,BMP-1(P),Destroyed,Russia,,,,,,"Cope cage, Jammer, Expanded cabin, Removed turret",,,
41622,2026-03-19,Infantry fighting vehicles,BMP-2M 675-sb3KDZ,Destroyed,Russia,"Shandryholove, Kramatorsk raion","49.09473,37.72663",49.09473,37.72663,423rd Motor Rifle Regiment,"Cope cage, Additional armour",,,
43553,2026-03-19,Transport,ZiL-131,Destroyed,Russia,"Novohryhorivka, Polohy raion","47.809387,36.437046",47.809387,36.437046,,,,,
43559,2026-03-19,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,"Zhuravka, Pokrovsk raion","48.228550,37.363401",48.22855,37.363401,,Cope cage,,,
43561,2026-03-19,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,"Pokrovsk raion, Donetsk oblast",,,,,,,,
43562,2026-03-19,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,"Pokrovsk raion, Donetsk oblast",,,,,Shattered,,,
43563,2026-03-19,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,"Pokrovsk raion, Donetsk oblast",,,,,Cope cage,,,
43564,2026-03-19,Infantry fighting vehicles,BMP-2M 675-sb3KDZ,Destroyed,Russia,Donetsk oblast,,,,,,,,
43565,2026-03-19,Infantry fighting vehicles,BMP-3 688A-sb6-2KP,Destroyed,Russia,"Shandryholove, Kramatorsk raion","49.109240,37.705100",49.10924,37.7051,,"Cope cage, Jammer",,,
43566,2026-03-19,Anti-aircraft systems,Ural-4320 with ZU-23 AA gun,Destroyed,Russia,"Kakhovka raion, Kherson oblast",,,,,Loitering,,,
43568,2026-03-19,Infantry fighting vehicles,BMP-3 688A-sb6-2KP,Destroyed,Russia,"Shandryholove, Kramatorsk raion","49.104410,37.733430",49.10441,37.73343,,"Cope cage, Jammer",,,
43569,2026-03-19,Infantry fighting vehicles,BMP-3,Destroyed,Russia,"Nove, Kramatorsk raion","49.140120,37.839760",49.14012,37.83976,,"Cope cage, Jammer",,,
43570,2026-03-19,Infantry fighting vehicles,BMP-3 688A-sb6-2KP,Destroyed,Russia,"Serednie, Kramatorsk raion","49.130364,37.675244",49.130364,37.675244,,"Cope cage, Jammer",,,
43571,2026-03-19,Infantry fighting vehicles,BMP-3,Destroyed,Russia,"Shandryholove, Kramatorsk raion","49.095012,37.727428",49.095012,37.727428,,"Cope cage, Jammer, Additional armour",,,
43593,2026-03-19,Infantry fighting vehicles,BTR-82AT,Destroyed,Russia,"Derylove, Kramatorsk raion","49.068675,37.776970",49.068675,37.77697,,"Cope cage, Jammer, Hedgehog",,,
43594,2026-03-19,Tanks,Unknown T-72 Obr. 2022,Abandoned,Russia,"Derylove, Kramatorsk raion","49.068579,37.776788",49.068579,37.776788,488th Motor Rifle Regiment,"Z, Mine plow/roller, Cope cage, Damaged, ◇, Jammer, Additional armour, Hedgehog",,,
43598,2026-03-19,Other,'Kuryer' mine-laying UGV,Destroyed,Russia,"Shandryholove, Kramatorsk raion",,,,,,,,
43599,2026-03-19,Infantry fighting vehicles,BTR-70 or -80,Destroyed,Russia,"Zelena Dolyna, Kramatorsk raion","49.096429,37.805120",49.096429,37.80512,,"Cope cage, Jammer, Additional armour",,,
43886,2026-03-19,Infantry fighting vehicles,BTR-80,Destroyed,Russia,"Zelena Dolyna, Kramatorsk raion","49.095792,37.803918",49.095792,37.803918,,"Cope cage, Jammer, Additional armour",,,
43887,2026-03-19,Tanks,Unknown tank,Destroyed,Russia,"Zelena Dolyna, Kramatorsk raion","49.095792,37.803918",49.095792,37.803918,,"Mine plow/roller, Cope cage, Jammer, Hedgehog",,,
43576,2026-03-20,Infantry fighting vehicles,BTR-82AT,Abandoned,Russia,"Staroukrainka, Polohy raion","47.662406,36.143404",47.662406,36.143404,,"V, Cope cage, Jammer, Additional armour",,,
43577,2026-03-20,Infantry fighting vehicles,BTR-80,Destroyed,Russia,"Staroukrainka, Polohy raion","47.660727,36.142455",47.660727,36.142455,,"Cope cage, Additional armour",,,
43580,2026-03-20,Helicopters,Ka-52M 'Alligator' attack helicopter,Destroyed,Russia,"Nadiivka, Pokrovsk raion","48.152942,36.988857",48.152942,36.988857,17th Guards Army Aviation Brigade,"Shattered, Loitering",,,
43583,2026-03-20,Anti-aircraft systems,9A331 TLAR (for 9K331 'Tor-M1'),Damaged,Russia,Zaporizhzhia oblast,,,,,Loitering,,,
43585,2026-03-20,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,"Kramatorsk raion, Donetsk oblast",,,,,,,,
43610,2026-03-21,Transport,Unknown truck,Destroyed,Russia,"Nyzhni Torhai, Henichesk raion","46.783453,34.243162",46.783453,34.243162,,Loitering,,,
43611,2026-03-21,Transport,Unknown truck,Destroyed,Russia,"Nyzhni Torhai, Henichesk raion","46.783630,34.243155",46.78363,34.243155,,Loitering,,,
43698,2026-03-21,Transport,GAZ-3308 'Sadko',Destroyed,Russia,"Polohy raion, Zaporizhzhia oblast",,,,,"∆, ▲",,,
43607,2026-03-22,Anti-aircraft systems,9A316 TEL (for 9K317 'Buk-M2'),Destroyed,Russia,"Pervoe Maya, Klintsy raion","52.748437,32.177750",52.748437,32.17775,,Loitering,,,
43727,2026-03-22,Rocket and missile artillery,122mm 9P138 (for 9K55 'Grad-1'),Destroyed,Russia,"Okhotnyche, Polohy raion","47.752862,36.443238",47.752862,36.443238,,,,,
44057,2026-03-22,Tanks,Unknown T-72 Obr. 2022,Damaged,Russia,"Volnovakha raion, Donetsk oblast",,,,,Jammer,,,
43622,2026-03-23,Anti-aircraft systems,9A331M TLAR (for 9K332 'Tor-M2'),Destroyed,Russia,"Kurakhivka, Pokrovsk raion","48.031356,37.375167",48.031356,37.375167,,Loitering,,,
43655,2026-03-24,Rocket and missile artillery,3S55 K-340P TEL (for 3K55 K300P 'Bastion-P'),Destroyed,Russia,"Aktachy, Bakhchysarai raion","44.779553,33.758501",44.779553,33.758501,,Loitering,,,
43695,2026-03-25,Vessels,Project 23550 'Arktika'/'Ermak' class patrol ship,Damaged,Russia,"Vyborg, Vyborg raion","60.700957,28.737988",60.700957,28.737988,BOKhR-PS-FSB (Russian Coast Guard),"Loitering, Underwater",,,
43701,2026-03-25,Transport,ZiL-131,Destroyed,Russia,"Poltavka, Polohy raion","47.711804,36.443770",47.711804,36.44377,,"Cope cage, Jammer, Improvised",,,
43702,2026-03-25,Transport,ZiL-131,Destroyed,Russia,"Poltavka, Polohy raion","47.711804,36.443770",47.711804,36.44377,,"Jammer, Improvised",,,
43703,2026-03-25,Transport,Ural-4320,Destroyed,Russia,"Polohy raion, Zaporizhzhia oblast",,,,,Cope cage,,,
43706,2026-03-26,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,"Kramatorsk raion, Donetsk oblast",,,,,Cope cage,,,
43711,2026-03-26,Tanks,Unknown tank,Destroyed,Russia,"Volnovakha raion, Donetsk oblast",,,,,Cope cage,,,
43713,2026-03-26,Transport,Ural-4320,Destroyed,Russia,"Kramatorsk raion, Donetsk oblast",,,,,"Z, Cope cage, ◇, Jammer",,,
43714,2026-03-26,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,,,,,,,,,
43716,2026-03-26,Transport,KamAZ 4x4,Destroyed,Russia,"Svatove raion, Luhansk oblast",,,,,"Z, Cope cage, ◇, KUNG",,,
43718,2026-03-26,Transport,Ural-4320,Destroyed,Russia,"Svatove raion, Luhansk oblast",,,,,Cope cage,,,
43719,2026-03-26,Transport,Ural-4320,Destroyed,Russia,"Svatove raion, Luhansk oblast",,,,,Additional armour,,,
44164,2026-03-26,Infantry fighting vehicles,BMP-3,Destroyed,Russia,Donetsk oblast,,,,,"Turretless, Shattered",,,
43723,2026-03-27,Anti-aircraft systems,9A331M TLAR (for 9K332 'Tor-M2'),Destroyed,Russia,"Pysarivka, Starobilsk raion","49.479355,39.115191",49.479355,39.115191,,Loitering,,,
43738,2026-03-27,Transport,Ural-63706-0122 'Tornado-U',Destroyed,Russia,Zaporizhzhia oblast,,,,,"Cope cage, ∆, ▲",,,
43739,2026-03-27,Infantry fighting vehicles,BTR-82AT,Destroyed,Russia,Zaporizhzhia oblast,,,,,"Cope cage, Hedgehog",,,
36400,2026-03-28,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,"Robotyne, Polohy raion","47.46849705071528,35.81837550009588",47.46849705071528,35.81837550009588,,Cope cage,,,
43743,2026-03-28,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,"Robotyne, Polohy raion","47.468221,35.818532",47.468221,35.818532,,"Cope cage, Additional armour",,,
43744,2026-03-28,Infantry fighting vehicles,Unknown IFV,Destroyed,Russia,"Robotyne, Polohy raion","47.468279,35.818266",47.468279,35.818266,,,,,
43746,2026-03-28,Infantry fighting vehicles,BTR-82AT,Destroyed,Russia,"Robotyne, Polohy raion",,,,,"Cope cage, Jammer",,,
43747,2026-03-28,Tanks,T-72*,Destroyed,Russia,"Robotyne, Polohy raion","47.456841,35.819507",47.456841,35.819507,,"Turretless, Z, Mine plow/roller, ☐, Turtle",,,
43749,2026-03-28,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,"Robotyne, Polohy raion","47.481005,35.812007",47.481005,35.812007,,"Cope cage, Jammer",,,
43750,2026-03-28,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,"Novopokrovka, Polohy raion","47.507790,35.991684",47.50779,35.991684,,"Cope cage, Jammer, Additional armour",,,
43751,2026-03-28,Tanks,Unknown T-72 Obr. 2022,Destroyed,Russia,"Novopokrovka, Polohy raion","47.508327,35.993045",47.508327,35.993045,,"Mine plow/roller, Cope cage, Jammer, Hedgehog",,,
43752,2026-03-28,Infantry fighting vehicles,BMP-3 688A-sb6-2KP,Destroyed,Russia,"Novopokrovka, Polohy raion","47.508642,35.992251",47.508642,35.992251,,"Turretless, Shattered, ∆, ▲, Hedgehog",,,
43753,2026-03-28,Infantry fighting vehicles,Unknown IFV,Destroyed,Russia,"Volodymyrivka, Pokrovsk raion","48.442759,37.355041",48.442759,37.355041,,Cope cage,,,
43795,2026-03-28,Infantry fighting vehicles,BMP-1 or -2,Destroyed,Russia,"Myrne (Komar hromada), Volnovakha raion","47.986378,36.686978",47.986378,36.686978,,Cope cage,,,
43812,2026-03-28,Tanks,Unknown tank,Destroyed,Russia,"Myrne (Komar hromada), Volnovakha raion","47.986604,36.688939",47.986604,36.688939,,Cope cage,,,
43831,2026-03-28,Infantry mobility vehicles,STS 'Sarmat-2',Destroyed,Russia,"Kamianske, Vasylivka raion","47.5586,35.40029",47.5586,35.40029,VDV (Russian Airborne Forces),,,,
43832,2026-03-28,Infantry mobility vehicles,STS 'Sarmat-2',Destroyed,Russia,"Kamianske, Vasylivka raion","47.5586,35.40029",47.5586,35.40029,VDV (Russian Airborne Forces),,,,
43882,2026-03-28,Transport,Ural-4320,Destroyed,Russia,Kherson oblast,,,,,Additional armour,,,
43901,2026-03-28,Engineering,TMM-3M1 bridge layer,Destroyed,Russia,"Yampil, Kramatorsk raion","48.958590,37.988490",48.95859,37.98849,,Cope cage,,,
43759,2026-03-29,Rocket and missile artillery,300mm 9A52 BM-30 (for 9K58 'Smerch'),Destroyed,Russia,"Karakul, Perekop raion","45.954164,33.752782",45.954164,33.752782,,Loitering,,,
43760,2026-03-29,Transport,9T234-2 transloader (for 9K58 'Smerch'),Destroyed,Russia,"Karakul, Perekop raion","45.953717,33.752520",45.953717,33.75252,,Loitering,,,
43784,2026-03-29,Tanks,Unknown tank,Destroyed,Russia,"Novoukrainka (Velyka Novosilka hromada), Volnovakha raion","48.042920,36.866510",48.04292,36.86651,90th Guards Tank Division,"Turretless, Cope cage, Jammer",,,
43815,2026-03-29,Transport,KamAZ 6x6 tractor unit,Destroyed,Russia,"Hrushivka, Skadovsk raion","46.23063,33.1025",46.23063,33.1025,,,,,
43975,2026-03-29,Engineering,BREM-1(M) armoured recovery vehicle,Destroyed,Russia,"Hrushivka, Skadovsk raion","46.23063,33.1025",46.23063,33.1025,,"Cope cage, Jammer, Additional armour",,,
44860,2026-03-29,Transport,Ural-4320,Destroyed,Russia,"Kramatorsk raion, Donetsk oblast",,,,,,,,
43883,2026-03-30,Tanks,T-72B3,Destroyed,Russia,Belgorod oblast,,,,,Turretless,,,
43912,2026-03-30,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,"Maliivka, Synelnykove raion","47.937374,36.622662",47.937374,36.622662,,"Cope cage, Jammer",,,
43913,2026-03-30,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,"Maliivka, Synelnykove raion","47.937140,36.623009",47.93714,36.623009,,"Cope cage, Jammer",,,
44019,2026-03-30,Infantry fighting vehicles,BMP-1AM 'Basurmanin',Destroyed,Russia,"Ivanivka (Lyman hromada), Kramatorsk raion","49.125640,37.945120",49.12564,37.94512,,"Z, Cope cage, ◇, Additional armour",,,
44705,2026-03-30,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,,,,,,Cope cage,,,
43836,2026-03-31,Anti-aircraft systems,9A310M1-2 TELAR (for 9K37M1-2 'Buk-M1-2'),Damaged,Russia,"Bahativka, Polohy raion","47.383241,36.915155",47.383241,36.915155,,Loitering,,,
43866,2026-03-31,Towed artillery,122mm 2A18 D-30 howitzer,Destroyed,Russia,"Kherson raion, Kherson oblast",,,,,,,,
43871,2026-03-31,Transport,Ural-4320 fuel tanker,Destroyed,Russia,"Skadovsk, Skadovsk raion","46.109926,32.919247",46.109926,32.919247,,,,,
43872,2026-03-31,Transport,KamAZ 6x6,Destroyed,Russia,"Chaplynka, Kakhovka raion","46.347407,33.544668",46.347407,33.544668,,Cope cage,,,
44372,2026-03-31,Infantry fighting vehicles,BMP-3,Destroyed,Russia,"Bakhmut raion, Donetsk oblast",,,,,"Turretless, PL-1",,,
43909,2026-04-01,Transport,KamAZ 6x6,Destroyed,Russia,"Avdiivka, Pokrovsk raion","48.148884,37.724572",48.148884,37.724572,,,,,
44610,2026-04-01,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,"Pokrovsk, Pokrovsk raion","48.27434,37.17663",48.27434,37.17663,,,,,
44766,2026-04-01,Transport,KamAZ 6x6,Destroyed,Russia,"Zolotarivka, Siverskodonetsk raion","48.86619,38.24607",48.86619,38.24607,,"Cope cage, Jammer",,,
43894,2026-04-02,"Radars, jammers",1RL110 P-35 'Saturn' or 1RL139 P-37 'Mech',Destroyed,Russia,"Kirovske airbase, Feodosiia raion","45.172494,35.187594",45.172494,35.187594,,Loitering,,,
43896,2026-04-02,Transport,Ural-4320,Destroyed,Russia,,,,,36th Combined Arms Army,"Cope cage, Jammer, Additional armour",,,
43905,2026-04-02,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,"Pokrovsk raion, Donetsk oblast",,,,,"Cope cage, Jammer",,,
43914,2026-04-02,Drones,ZALA Z-16 (421-16Е) reconnaissance UAV,Captured,Russia,,,,,,Damaged,,,
44451,2026-04-02,Towed artillery,122mm 2A18 D-30 howitzer,Destroyed,Russia,"Koptieve, Pokrovsk raion","48.385630,37.364590",48.38563,37.36459,,,,,
43908,2026-04-03,Anti-aircraft systems,9A310M1-2 TELAR (for 9K37M1-2 'Buk-M1-2'),Damaged,Russia,"Liubymivka, Rovenky raion","48.067491,39.429246",48.067491,39.429246,,Loitering,,,
43910,2026-04-03,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,"Polohy raion, Zaporizhzhia oblast",,,,,"Cope cage, Jammer",,,
44055,2026-04-03,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,,,,,,,,,
44056,2026-04-03,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,,,,,,Jammer,,,
44169,2026-04-03,"Radars, jammers",'Palantin' electronic warfare system,Destroyed,Russia,Zaporizhzhia oblast,,,,,KUNG,,,
43927,2026-04-05,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,"Polohy raion, Zaporizhzhia oblast",,,,,"Cope cage, Jammer, Hedgehog",,,
44154,2026-04-05,Rocket and missile artillery,122mm 9P138 (for 9K55 'Grad-1'),Destroyed,Russia,"Novoliubivka, Svatove raion","49.164880,37.937250",49.16488,37.93725,,,,,
43980,2026-04-06,Transport,Unknown truck,Destroyed,Russia,"Ukrainsk, Pokrovsk raion","48.098653,37.371124",48.098653,37.371124,,Loitering,,,
43986,2026-04-07,Transport,UAZ-452,Damaged,Russia,East Ukraine,,,,252nd Guards Motor Rifle Regiment,"Z, ◇",,,
44531,2026-04-07,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,"Promin, Pokrovsk raion","48.263990,37.326860",48.26399,37.32686,,"Cope cage, Jammer",,,
43990,2026-04-08,Other,'Kuryer' logistics UGV,Destroyed,Russia,"Kupiansk raion, Kharkiv oblast",,,,,,,,
44009,2026-04-08,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,"Ziborovka, Shebekino raion",,,,,"Cope cage, Jammer",,,
44012,2026-04-08,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,"Pokrovsk, Pokrovsk raion","48.261730,37.1931886",48.26173,37.1931886,,,,,
44013,2026-04-08,Other,TDA-2K mobile smoke generator,Destroyed,Russia,"Pokrovsk, Pokrovsk raion","48.258999,37.199180",48.258999,37.19918,,"O, Cope cage, ☐",,,
44373,2026-04-08,Infantry fighting vehicles,BTR-82AT,Destroyed,Russia,Donetsk oblast,,,,,Cope cage,,,
44011,2026-04-09,Transport,KamAZ 6x6,Destroyed,Russia,"Kairka, Kakhovka raion","46.284912,33.631103",46.284912,33.631103,,Loitering,,,
44016,2026-04-09,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,"Kramatorsk raion, Donetsk oblast",,,,,"Cope cage, Jammer, Additional armour",,,
44017,2026-04-09,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,"Kramatorsk raion, Donetsk oblast",,,,,"Cope cage, Jammer",,,
44020,2026-04-09,Other,'Depesha' tracked logistics UGV,Destroyed,Russia,"Polohy raion, Zaporizhzhia oblast",,,,,"Mine plow/roller, Improvised",,,
44026,2026-04-09,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,Donetsk oblast,,,,,"Shattered, Flipped",,,
44038,2026-04-09,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,"Siversk, Bakhmut raion",,,,,,,,
44081,2026-04-11,Engineering,IMR-2(M) combat engineering vehicle,Destroyed,Russia,"Vovchansk, Chuhuiv raion","50.297361,36.951972",50.297361,36.951972,,"Turtle, Hedgehog",,,
44082,2026-04-13,Transport,Ural-4320,Destroyed,Russia,"Komyshuvakha, Siverskodonetsk raion","48.708682,38.445332",48.708682,38.445332,,Loitering,,,
44796,2026-04-13,Infantry fighting vehicles,BMP-2 675-sb3KDZ,Destroyed,Russia,Donetsk oblast,,,,,"Cope cage, Jammer",,,
44096,2026-04-14,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,"Kharkiv raion, Kharkiv oblast",,,,,Jammer,,,
44098,2026-04-14,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,"Huliaipole, Polohy raion","47.675997,36.260515",47.675997,36.260515,,,,,
